"","file_name","number_of_clusers_with_p_less_than_0.05","lowest_p_value"
"981","perm_981_Summary.of.stats_Random.Group.Allocation.csv",15,0.000527877808450694
"982","perm_982_Summary.of.stats_Random.Group.Allocation.csv",22,4.78766310239183e-05
"983","perm_983_Summary.of.stats_Random.Group.Allocation.csv",15,0.00219298885532533
"984","perm_984_Summary.of.stats_Random.Group.Allocation.csv",30,0.00145116213121836
"985","perm_985_Summary.of.stats_Random.Group.Allocation.csv",22,0.000106068316024076
"986","perm_986_Summary.of.stats_Random.Group.Allocation.csv",23,0.00162742494790167
"987","perm_987_Summary.of.stats_Random.Group.Allocation.csv",17,4.35672244083719e-07
"988","perm_988_Summary.of.stats_Random.Group.Allocation.csv",26,0.000206027660305362
"989","perm_989_Summary.of.stats_Random.Group.Allocation.csv",14,0.00197846656221391
"990","perm_99_Summary.of.stats_Random.Group.Allocation.csv",23,0.0003011811244107
"991","perm_990_Summary.of.stats_Random.Group.Allocation.csv",12,0.00137779023339041
"992","perm_991_Summary.of.stats_Random.Group.Allocation.csv",18,0.00216108952782647
"993","perm_992_Summary.of.stats_Random.Group.Allocation.csv",20,0.000913793392909638
"994","perm_993_Summary.of.stats_Random.Group.Allocation.csv",18,0.00087264407121411
"995","perm_994_Summary.of.stats_Random.Group.Allocation.csv",19,0.00149276303814473
"996","perm_995_Summary.of.stats_Random.Group.Allocation.csv",24,4.21804375592125e-05
"997","perm_996_Summary.of.stats_Random.Group.Allocation.csv",23,0.00658800706619618
"998","perm_997_Summary.of.stats_Random.Group.Allocation.csv",17,0.00233942513348339
"999","perm_998_Summary.of.stats_Random.Group.Allocation.csv",15,0.00135634848465503
"1000","perm_999_Summary.of.stats_Random.Group.Allocation.csv",23,0.000176189184801162
